ORIGKEY,OBJECTID,CRACK_INDX,FAULT_INDX,IRI_INDX,STRUCT_NEED80,AADT,CONYR,RESYR
05221149 65153 6896,1494,66,78,79,0,3609,1964,1964
06121042 45042 9429,1495,62,48,26,0,3150,1977,1977
06121042 94043 5029,1496,96,66,57,0,3150,1977,1977
06121043 50053 0329,1497,100,100,71,0,3210,2021,2021
06121053 03054 9129,1498,57,0,63,0,6200,1927,2009
06121054 91055 3129,1499,59,0,20,0,5360,1927,2007
06121055 31059 7429,1500,64,0,65,0,4513,1927,2009
06121059 74060 9458,1501,41,0,77,0,4503,1933,1997
06121060 94063 1458,1502,28,0,71,0,4500,1997,1997
06121063 14067 4958,1503,54,0,72,0,5375,1933,1997
06121067 49068 0058,1504,66,0,63,0,5350,1932,1957
03512204 69212 9598,1505,97,0,92,0,9966,1972,1995
03512212 95216 6398,1506,92,0,69,0,9500,1971,1997
03512216 63218 6398,1507,100,0,92,0,9775,1971,2013
03731000 00009 6967,1508,100,0,85,0,893,1946,2022
03731009 69010 2267,1509,100,0,85,0,755,1947,2022
03731010 22018 5967,1510,57,0,84,0,777,1961,2013
03731018 59022 5324,1511,61,0,83,0,1027,1961,1989
03731022 53023 1743,1512,71,0,66,0,1373,1930,2013
03731023 40023 9543,1513,38,0,8,2.13,1390,1930,1993
06321087 78088 9179,1514,78,0,68,0,3168,1937,2010
06321088 91096 6979,1515,92,69,74,0,2836,1936,2014
06321096 69097 2579,1516,91,65,56,0,2378,2015,2015
06321097 25097 4579,1517,79,0,46,0,2110,1993,2015
06321097 45097 7579,1518,88,0,75,0,1990,1935,2015
06321097 75100 1379,1519,92,0,84,0,1910,1936,2015
06321102 11103 1679,1520,78,0,72,0,1645,1980,2007
06321103 16110 1679,1521,87,0,78,0,1887,1980,2020
06321110 16116 4986,1522,98,40,33,0,2540,1979,1979
06321116 49117 1686,1523,76,8,1,0,3460,1978,1978
05221153 68165 4596,1524,80,0,77,0,3097,1975,2002
05222043 95044 5031,1525,75,0,59,0,8350,1968,2015
05222045 20045 8731,1526,100,0,60,0,1810,2019,2019
05222045 50045 8731,1527,76,0,81,0,7900,1968,2015
05222045 87046 1731,1528,100,0,94,0,6051,1968,2021
05222045 87050 8331,1529,100,0,96,0,2919,2019,2019
05222050 83051 1531,1530,100,64,74,0,4370,2020,2020
05222071 38071 5931,1531,51,54,33,0,2240,1987,1987
05222071 59071 7331,1532,81,63,51,0,5315,1987,1987
05222071 73071 8131,1533,60,60,49,0,7100,1987,1987
06121068 00069 5858,1534,81,0,67,0,5000,1933,2019
06121069 58070 4158,1535,87,0,78,0,5000,1933,2019
06121070 41072 1558,1536,59,0,73,0,5000,1995,1995
06121072 15073 0358,1537,97,85,82,0,2500,2018,2018
06121073 03076 1458,1538,98,79,86,0,2773,2018,2018
06121076 14077 0558,1539,97,76,85,0,3150,2018,2018
06121077 05077 8358,1540,99,75,87,0,3233,2018,2018
06121077 92078 1358,1541,96,73,67,0,3400,2018,2018
06121078 13079 2770,1542,90,75,64,0,3475,2000,2000
06121079 27079 8070,1543,99,72,55,0,3550,2000,2000
03731023 95026 5843,1544,73,0,57,3.3,937,1965,2021
03731026 58036 1483,1545,69,0,58,0,812,1965,2021
03731036 14036 7583,1546,54,0,47,0,1187,1968,2008
03731036 75040 1883,1547,56,0,40,0,1417,1968,2008
03831000 00000 7170,1548,97,0,50,0,10100,1957,2020
03831001 90002 3570,1549,83,60,36,0,4200,1984,1984
03831002 35002 7470,1550,63,0,59,0,7500,1972,2006
03831002 74004 2470,1551,67,0,72,0,5500,1973,2006
03831004 24006 4170,1552,69,0,83,0,5300,1934,2006
06321117 16118 3986,1553,100,0,77,0,4898,1966,2023
06321118 39119 2086,1554,100,0,77,0,7067,1926,2023
06321119 20120 4886,1555,100,0,77,0,5823,1975,2023
06321120 48125 6386,1556,74,32,37,0,3530,1976,1976
06321125 63131 7886,1557,85,30,38,0,2940,1976,1976
06321131 78132 6386,1558,100,0,83,0,2725,1970,2022
06321132 63135 0786,1559,100,0,83,0,2620,1970,2022
06321135 07135 5486,1560,100,0,83,0,2620,1970,2022
06321135 54136 0186,1561,100,0,83,0,2620,1970,2022
06321136 01138 8186,1562,100,0,83,0,3247,1970,2022
05631000 00000 3733,1563,76,0,34,0,1040,2000,2000
05631000 37012 3533,1564,75,0,29,0,793,1956,1966
05631012 35022 9222,1565,82,0,37,0,1067,1955,1966
05631022 92023 2922,1566,79,0,27,0,1657,1970,2004
05631023 29024 4822,1567,71,0,33,0,1748,1931,2004
05731000 00007 1942,1568,98,0,96,0,2057,1930,2016
05731007 19007 5142,1569,92,0,80,0,2295,1932,2016
05731007 51007 9442,1570,94,0,75,0,2150,1930,2016
05731007 94008 3042,1571,100,0,77,0,1990,1930,2022
05731008 30009 0042,1572,100,0,77,0,1780,1930,2022
06121079 80085 6470,1573,71,75,74,0,3700,2000,2000
06121085 64089 9070,1574,81,56,47,0,6062,1984,1984
06121089 90093 4870,1575,74,57,59,0,8950,1984,1984
06121093 48097 3070,1576,46,72,57,0,7572,2001,2001
06121097 30106 0370,1577,78,0,60,0,5400,1957,1991
06121106 03107 1670,1578,69,68,66,0,5900,2001,2001
06121107 16109 5882,1579,75,74,71,0,6465,2001,2001
06121109 58110 8482,1580,91,71,72,0,8100,1995,1995
06121110 84111 7282,1581,77,64,55,0,7950,1995,1995
06121117 93118 8582,1582,77,0,82,0,6400,2011,2018
03831006 41008 2970,1583,76,0,67,0,5300,1973,2006
03831008 29009 8670,1584,68,0,77,0,5300,1934,2006
03831016 68018 7416,1585,52,43,23,0,1713,1960,1960
03831018 74025 0416,1586,63,0,24,0,3253,1957,1997
03831025 04025 5116,1587,78,0,0,0,4214,1957,1997
03831025 51025 9516,1588,100,100,69,0,5600,2023,2023
03831025 95026 2916,1589,94,59,46,0,5600,2009,2009
03831026 29026 5416,1590,49,0,5,0,4520,1928,1994
03831026 54034 0916,1591,63,0,80,0,3585,1928,1994
03831035 00035 2716,1592,89,69,57,0,1390,2016,2016
06321138 81139 8186,1593,85,0,23,0,4068,1968,2014
06321139 81146 7086,1594,100,100,69,0,3770,1973,2022
06321146 70152 9507,1595,100,100,71,0,3935,1973,2022
06321152 95158 5607,1596,99,77,86,0,5611,2013,2013
06321158 56162 0207,1597,24,0,68,0,3514,1969,2000
06321162 02162 9707,1598,30,63,50,0,6511,1992,1992
06321162 97163 4507,1599,96,67,40,0,6400,2017,2017
06321163 45164 5307,1600,86,71,64,0,5350,2014,2014
06321163 55164 2107,1601,97,74,58,0,3866,2017,2017
06321164 53165 1107,1602,84,70,58,0,5100,2014,2014
05731009 00012 4738,1603,100,0,83,0,1183,1930,2022
05731012 47016 8712,1604,100,0,83,0,1014,1930,2022
05731016 87017 6212,1605,100,0,83,0,1020,1930,2022
05731017 62023 0912,1606,100,0,77,0,2250,1930,2022
05731025 77026 3612,1607,66,0,74,0,2400,2003,2003
05731026 36032 2312,1608,65,0,71,0,2513,1929,2002
05731032 23037 1238,1609,76,0,76,0,2670,1929,2009
05731037 12040 1107,1610,78,0,72,0,2663,1923,2009
05731040 11041 6307,1611,86,65,60,0,5165,2005,2005
06121123 02127 5582,1612,61,0,69,0,14159,1983,2005
06121127 55132 0082,1613,59,0,78,0,9643,1983,2005
06121132 00134 6982,1614,91,0,84,0,8950,1983,2007
06121134 69137 8523,1615,81,0,85,0,7800,1982,2007
06121139 68142 7623,1616,100,0,77,0,6362,1975,2023
06121142 76150 0323,1617,82,73,70,0,5400,1996,1996
06121150 03155 4223,1618,77,74,69,0,4578,1996,1996
06121155 42157 5549,1619,70,81,48,0,4750,1996,1996
06121157 55160 9349,1620,66,85,46,0,4381,1999,1999
03831035 27035 8316,1621,96,71,70,0,1390,2016,2016
03831035 83039 1016,1622,88,0,75,0,1390,1955,1994
03831039 10042 4453,1623,89,0,72,0,1293,1955,1994
03831042 44042 8253,1624,72,0,43,0,1260,1930,1994
03831042 82043 2253,1625,73,0,48,0,1515,1930,2017
03831043 22047 8153,1626,84,0,76,0,1542,1957,2011
03831047 81050 0153,1627,64,0,76,0,1598,1980,2004
03831050 01053 3953,1628,82,0,48,0,645,1955,1992
03831053 39063 7153,1629,71,0,33,0,1749,1957,1992
06321165 11165 7507,1630,75,63,49,0,5100,2014,2014
06321165 75168 1807,1631,96,0,93,0,9025,1987,2019
06321168 18168 7507,1632,97,0,97,0,7633,1988,2019
06321168 75173 6907,1633,88,0,86,0,4300,1988,2009
06321173 69174 5409,1634,92,0,85,0,4400,1988,2009
06321174 54176 8609,1635,90,74,67,0,3172,1994,1994
06321176 86177 4809,1636,96,74,66,0,4450,1994,1994
06321177 48178 1109,1637,93,0,76,0,4450,1993,2017
06321178 11178 5309,1638,97,82,71,0,4000,1994,1994
06321178 53187 3009,1639,97,80,79,0,3408,2012,2012
05731041 63042 0007,1640,92,63,64,0,9000,2005,2005
05731041 84042 7607,1641,98,70,57,0,11733,2019,2019
05731042 80043 7307,1642,75,65,63,0,16667,2001,2001
05732042 80043 7307,1643,87,65,69,0,8775,2001,2001
05831000 00003 4307,1644,100,0,77,0,3908,1940,2023
05831003 43003 9007,1645,100,0,77,0,5300,1985,2023
05831003 90005 1407,1646,100,0,77,0,1405,1985,2023
05831005 52005 8907,1647,100,0,2,0,4420,2023,2023
05831005 89006 1907,1648,46,0,46,0,4133,0,0
05832004 02005 1407,1649,24,28,35,0,1156,1986,1986
05921000 00010 6136,1650,100,0,83,0,1512,1959,2023
06121160 93167 9549,1651,67,0,55,0,4150,1968,1999
06121167 95174 7449,1652,72,0,47,0,4125,1999,1999
06121174 74183 2031,1653,44,67,39,0,4522,1997,1997
06121183 20185 6131,1654,99,0,90,0,5078,1968,2021
06121186 55187 8831,1655,88,42,68,0,9250,2014,2014
06121187 88188 8631,1656,91,58,62,0,7769,1990,1990
06121188 86189 3131,1657,75,38,56,0,11391,1991,1991
06121189 31190 8231,1658,75,23,49,0,11862,1992,1992
06121190 82191 5631,1659,49,25,33,0,9730,1982,1982
06122003 78009 7756,1660,91,0,66,0,4080,1993,2006
03831063 98064 3253,1661,99,0,79,2.6,5655,1931,2022
03831064 32065 0853,1662,98,0,83,0,5480,1931,2022
03831065 08068 4153,1663,71,0,55,0,3623,1974,2004
03831068 41073 5828,1664,84,62,64,0,2213,1974,1974
03831073 58074 1728,1665,42,0,55,0,1515,1934,1999
03831074 17074 8328,1666,60,0,39,0,1330,1952,1999
03831074 83081 8428,1667,95,0,94,0,1050,1952,2022
03831081 84082 9528,1668,61,0,57,0,1770,1936,1990
03831082 95085 4128,1669,92,0,90,0,2440,1978,2022
03831085 41085 7128,1670,99,0,92,0,2143,1973,2022
06321187 30192 6109,1671,95,83,82,0,2764,2009,2009
06321192 61195 1019,1672,94,84,79,0,2850,2009,2009
06321195 10196 8319,1673,94,73,60,0,2484,2002,2002
06321202 98205 3619,1674,93,77,71,0,1645,2002,2002
06321205 36206 2219,1675,79,0,68,0,3832,1963,2007
06321206 22207 6419,1676,50,0,76,0,4150,1967,2007
06321207 64208 8319,1677,43,0,85,0,4150,1929,2007
06321208 83214 2819,1678,50,0,87,0,4255,1967,2007
06321214 28225 1945,1679,100,0,97,0,4166,1971,2020
05921010 61020 0673,1680,88,0,83,0,4045,1960,2013
05921020 06020 9873,1681,64,0,60,0,1673,1954,1993
05921020 98022 3436,1682,60,0,51,0,1520,1954,1993
05921022 34031 3465,1683,100,0,77,0,1508,1954,2023
05921031 34039 3265,1684,100,0,83,0,1084,1950,2022
05921039 32040 2965,1685,100,0,82,0,1140,1956,2022
05921040 29045 3078,1686,100,0,82,0,1280,1956,2022
05921045 30049 4478,1687,88,0,93,0,1573,1956,2013
05921051 57058 3178,1688,77,0,67,0,1810,1952,2012
05921058 31063 5378,1689,100,0,94,0,2130,1952,2021
06122009 77018 2056,1690,91,76,80,0,3540,2000,2000
06122018 20023 2956,1691,99,79,72,0,2266,2011,2011
06122023 29027 3556,1692,99,79,75,0,2832,2011,2011
06122027 35030 1756,1693,92,0,82,0,3912,1993,2012
06122030 17032 6156,1694,36,75,73,0,4860,1995,1995
06122032 61040 0829,1695,74,72,66,0,5166,1996,1996
06122040 08041 2629,1696,6,28,0,0,7707,1978,1978
06122041 26041 6329,1697,3,30,0,0,9033,1991,1991
06122041 63041 9829,1698,13,56,21,0,6475,1977,1977
06122041 98042 4529,1699,14,46,9,0,4500,1978,1978
06122042 45042 9429,1700,16,13,6,0,3150,1977,1977
03831085 71086 4028,1701,97,0,90,0,1970,1960,2022
03831086 40096 9428,1702,85,0,82,0,1327,1960,2016
03931000 00000 3124,1703,96,0,51,0,4366,1967,2021
03931000 31000 6924,1704,100,0,84,0,3740,1933,2021
03931000 69004 3024,1705,100,0,93,0,3433,1934,2021
03931004 30017 1024,1706,48,0,58,0,2192,1952,1994
03931017 10023 7981,1707,40,0,44,0,1690,1952,1994
03931023 79024 3981,1708,70,0,57,0,3316,1951,2016
04431000 00002 3843,1709,60,0,72,0,820,1980,2001
04431002 38008 1143,1710,51,0,72,0,820,1980,2001
06321225 19225 6345,1711,85,0,41,0,3863,1931,1994
06321225 63227 1845,1712,78,78,60,0,3930,1993,1993
06321227 18227 5645,1713,84,0,81,0,3930,1931,2019
06321227 56228 6345,1714,82,0,79,0,3930,1931,2019
06321228 63229 0645,1715,90,74,70,0,3930,1993,1993
06321229 06229 3045,1716,99,60,70,0,3930,1993,1993
06321229 30229 6545,1717,84,0,82,0,3930,1993,2019
06321229 65230 3645,1718,83,0,77,0,3735,1931,2019
06321230 36230 6945,1719,80,0,73,0,3540,1993,2019
05921063 53064 0178,1720,92,0,46,0,2740,1986,2021
05921064 01064 8178,1721,56,0,12,0,3660,1936,1997
05921064 81066 0778,1722,67,0,11,0,2608,1965,1997
05921066 07069 7383,1723,99,0,93,0,4940,1930,2020
05921069 73070 6383,1724,100,0,89,0,4940,1970,2020
05921070 63073 7283,1725,100,0,94,0,4960,1930,2020
05921073 72074 5083,1726,100,0,95,0,4982,1970,2020
05921074 75075 8583,1727,100,0,89,0,5600,1970,2020
05921075 85081 7283,1728,100,0,77,0,4177,1970,2023
03421052 11063 7302,1729,83,0,95,0,2549,1965,2014
03421063 73069 0202,1730,65,0,86,0,2740,1971,2011
03421069 02076 1002,1731,67,0,87,0,2930,1929,2011
03421076 10082 7888,1732,73,0,86,0,3800,1930,2011
03421082 78083 4688,1733,70,70,59,0,5267,2007,2007
03421083 46083 7388,1734,66,56,56,0,6900,2007,2007
03421083 73084 7788,1735,67,66,56,0,8225,2007,2007
03421084 77092 8088,1736,68,0,77,0,5360,1973,2006
03421092 80099 6988,1737,80,0,78,0,4065,1972,2006
02131013 00016 7554,1738,99,0,98,0,1920,1950,2021
02131016 75017 2454,1739,97,0,81,0,1920,1949,2021
02131017 24017 5654,1740,98,0,81,0,2207,1949,2021
02131017 56018 0154,1741,98,0,83,0,2350,1949,2021
02131018 01024 9754,1742,100,0,92,0,1845,1949,2019
02131024 97029 4079,1743,99,0,95,0,1520,1949,2019
02131029 40030 3279,1744,65,0,62,0,1640,1963,2000
02131030 32030 9279,1745,45,0,59,0,1760,1963,2000
02131030 92041 3779,1746,61,0,50,0,2170,1963,2000
02911034 86035 7565,1747,99,0,83,0,5700,1970,2011
02911035 75037 2365,1748,97,0,86,0,7716,1970,2011
02911037 23037 7265,1749,100,0,92,0,10050,1970,2011
02911037 72038 5965,1750,98,0,94,0,10050,1970,2011
02911038 59043 6365,1751,97,79,86,0,10744,1970,2009
02911043 63044 9078,1752,97,77,86,0,12350,1969,2009
02911044 90047 0278,1753,95,78,89,0,12400,2013,2013
02911047 02048 2578,1754,92,76,75,0,11790,2016,2016
02911048 25048 8678,1755,98,72,67,0,13757,2018,2018
02911048 86049 8678,1756,93,70,64,0,12366,2018,2018
03021108 90112 3337,1757,86,0,79,0,4320,1958,2008
03021112 33115 1237,1758,87,0,80,0,4687,1958,2008
03021115 12117 2337,1759,71,0,73,0,4852,1958,2005
03021117 23119 1237,1760,68,0,79,0,4660,1929,2005
03021119 12125 2208,1761,52,0,79,0,5260,1929,2005
03021125 22126 2508,1762,50,0,69,0,2622,1973,2005
03021126 25129 9108,1763,55,0,69,0,2956,1964,2005
03021129 91131 3108,1764,81,0,62,0,4183,1964,2018
03021131 31136 8108,1765,87,0,64,0,5833,1964,2018
03421099 69101 0088,1766,60,0,80,0,2420,1972,2006
03421101 00102 8588,1767,61,0,82,0,2760,1972,2012
03421102 85114 0020,1768,82,0,92,0,3896,1972,2012
03421114 00115 1720,1769,75,0,77,0,3886,1971,2000
03421115 17116 0820,1770,84,0,78,0,4710,1960,2021
03421116 08117 0420,1771,86,0,76,0,7818,1956,2021
03421117 04117 5720,1772,97,0,87,0,4670,1967,2021
03421117 57127 6520,1773,45,0,80,0,3366,1967,1990
03421127 65132 3759,1774,69,0,83,0,3100,1965,2012
02131045 55052 7248,1775,65,72,54,0,1275,1961,1994
02131052 72053 8448,1776,49,0,46,0,2047,1961,1964
02131053 84054 4506,1777,19,59,30,0,2647,1982,1982
02131054 45055 3306,1778,51,0,72,0,2760,1982,1995
02131055 33056 0706,1779,71,0,49,0,3403,1938,1964
02131056 07056 5106,1780,59,13,6,0,3996,1964,1964
02131056 51057 7506,1781,83,0,68,0,2393,1979,2018
02131057 75061 1606,1782,99,80,88,0,1900,1979,2017
02131061 16061 2006,1783,100,100,71,0,1700,2021,2021
02131061 20069 6206,1784,46,0,56,0,1500,1980,2000
02131069 62075 2106,1785,49,0,62,0,1500,1980,2000
02911049 86051 8378,1786,92,79,64,0,16093,2014,2014
02911052 14052 8778,1787,100,75,84,0,18337,2020,2020
02911052 87053 5778,1788,100,100,69,0,14612,2021,2021
02911053 57054 7978,1789,100,0,100,0,6412,0,0
02911054 59054 7978,1790,100,68,65,0,16567,2021,2021
02911054 79056 3478,1791,96,0,81,0,6600,1968,2019
02911056 34057 7078,1792,85,77,53,0,7537,1996,1996
02911057 70066 6378,1793,81,0,79,0,8883,1992,2013
02911066 80068 0178,1794,92,0,91,0,10466,2019,2019
02911068 01070 8478,1795,84,0,83,0,10500,1992,2008
03021136 81137 9908,1796,87,0,69,0,7458,1964,2018
03021137 99138 9808,1797,98,0,96,0,8316,1964,2022
03021138 98143 6808,1798,99,73,76,0,7807,2011,2011
03021143 68147 4585,1799,98,75,77,0,9946,2011,2011
03021147 45148 5885,1800,90,0,77,0,12593,1974,2012
03021148 58150 1885,1801,86,0,81,0,14462,1964,2012
03021150 18150 8285,1802,91,0,81,0,14270,1964,2012
03021150 82151 3885,1803,80,0,70,0,9512,1964,2012
03021151 38152 2085,1804,84,0,63,0,8225,1964,2012
03021152 20156 2085,1805,96,77,74,0,7966,2013,2013
03421132 37133 2659,1806,63,0,86,0,3513,1929,2012
03421133 26134 3359,1807,100,0,83,0,3390,1957,2023
03421134 33134 9459,1808,100,0,83,0,3390,1957,2023
03421134 94137 9759,1809,100,0,83,0,3390,1985,2023
03421137 97139 5659,1810,65,0,70,0,3977,1929,2004
03421139 56143 2059,1811,65,0,62,0,3141,1961,2004
03421143 20146 9859,1812,79,0,71,0,3140,1958,2004
03421146 98149 7259,1813,78,0,65,0,2660,1929,2004
03421149 72152 4659,1814,96,73,58,0,2180,1991,1991
02131075 21076 4606,1815,45,0,56,0,1770,1980,2000
02131078 97087 0586,1816,100,0,100,0,2650,1969,2019
02131087 05095 6007,1817,55,0,61,0,2805,1969,1992
02131095 60097 3907,1818,56,0,39,0,3400,1968,1992
02131097 39098 0007,1819,25,33,23,0,6465,1984,1984
02231000 00010 8954,1820,100,0,85,0,849,1956,2023
02231010 89014 4454,1821,100,0,85,0,1540,1997,2023
02231014 44014 9254,1822,100,0,85,0,1540,1997,2023
02231014 92015 3654,1823,97,0,91,1.94,1548,1956,2019
02231015 36020 5954,1824,97,0,96,0,1150,1956,2019
02911070 84071 6878,1825,77,0,75,0,9775,1992,2012
02911071 68072 4578,1826,70,0,83,0,10358,1992,2013
02911072 45076 5443,1827,67,0,83,0,8578,1992,2013
02911076 54090 7243,1828,92,77,69,0,7563,1999,1999
02911090 72094 8643,1829,100,0,92,0,7450,1967,2018
02911094 86100 5043,1830,99,79,81,0,7391,2010,2010
02911100 50100 8143,1831,100,76,69,0,7400,2015,2015
02911100 81101 1267,1832,100,80,58,0,7400,2015,2015
02911101 12113 0067,1833,98,80,81,0,7204,2010,2010
02911113 00120 2567,1834,96,0,86,0,7666,1961,2010
03021156 20157 6085,1835,99,81,89,0,6787,2020,2020
03021157 60158 2685,1836,94,68,66,0,5333,1995,1995
03021158 26159 9685,1837,98,78,85,0,4358,2020,2020
03021159 96164 4785,1838,100,100,69,0,4610,2022,2022
03021164 47168 8785,1839,81,0,63,0,3814,1963,2012
03021168 87172 2264,1840,80,0,69,0,3600,1963,2012
03021172 22179 0064,1841,100,0,83,0,3550,1963,2023
03021179 00179 9764,1842,88,0,88,0,3650,1963,2016
03021179 97186 3464,1843,95,76,70,0,5043,1996,1996
03021186 34188 8664,1844,95,73,65,0,6283,1996,1996
03421152 46154 8968,1845,89,70,57,0,2217,1991,1991
03421154 89158 9068,1846,53,0,62,0,2290,1964,2003
03421158 90167 7068,1847,51,0,70,0,2953,1964,2003
03421167 70168 0768,1848,98,0,61,0,3885,1964,2003
03421168 07168 7768,1849,99,0,94,0,3453,1962,2022
03421168 77171 1368,1850,100,0,98,0,3545,1962,2022
03421171 13172 3268,1851,100,0,95,0,3980,1962,2022
03421172 32174 1668,1852,100,0,95,0,3980,1962,2022
03421174 16176 8268,1853,100,0,100,0,4165,1962,2022
02231020 59022 8054,1854,98,0,96,0,1023,1956,2019
02231022 80028 1192,1855,98,0,98,0,1340,1956,2019
02231028 11028 8692,1856,82,0,84,4.9,1985,1956,2019
02231028 86029 6692,1857,67,0,45,0,3115,1994,1994
02231029 66035 1892,1858,70,0,61,0,4367,1954,1994
02231035 18036 5692,1859,54,0,28,0,5245,1963,1963
02231036 56042 1692,1860,95,30,44,0,3480,1963,1963
02231042 16043 9092,1861,91,0,86,0,5055,1930,2019
02231043 90045 3892,1862,46,39,32,0,6091,1982,1982
02231045 38046 4492,1863,80,59,22,0,4330,1988,1988
02911120 25126 6367,1864,95,0,86,0,7750,1961,2009
02911126 63127 4697,1865,93,80,77,0,7550,1959,2008
02911127 46128 6697,1866,100,100,71,0,7783,2023,2023
02911128 66132 8397,1867,79,78,81,0,8650,1959,2008
02911132 83133 7597,1868,39,76,77,0,8562,1959,2008
02911133 75134 3297,1869,42,75,76,0,8550,1959,2008
02911134 32135 2997,1870,77,78,79,0,8750,1959,2008
02911135 29136 0097,1871,79,75,77,0,8725,1959,2008
02911136 00137 5497,1872,30,75,76,0,9300,1959,2008
03021188 86193 1064,1873,94,76,71,0,6100,2005,2005
03021193 10197 7686,1874,96,76,69,0,5825,2005,2005
03021197 76199 2186,1875,69,86,72,0,5775,2011,2011
03021199 21205 8086,1876,84,78,74,0,3087,2011,2011
03021205 80216 6086,1877,99,81,86,0,3300,2021,2021
03021216 60219 5086,1878,100,79,81,0,2816,2022,2022
03021218 08221 1006,1879,87,0,81,0,6400,1936,2009
03021219 50223 9006,1880,100,0,74,0,,2023,2023
03021221 10229 0106,1881,79,0,77,0,7467,1927,2009
03021223 90230 1006,1882,100,82,87,0,8000,2022,2022
03021229 01231 9206,1883,99,80,85,0,4100,2018,2018
03421176 82181 4990,1884,84,0,89,0,4350,1962,2013
03421181 49186 5490,1885,88,0,92,0,5500,1962,2013
03421186 54187 3790,1886,77,0,58,0,8780,1962,1990
03421187 37188 7990,1887,14,0,17,0,6210,1998,1998
03421188 79189 7490,1888,31,29,12,0,4912,1966,1966
03421189 74191 1090,1889,70,0,26,0,4294,1967,1995
03421191 10191 7790,1890,90,68,44,0,4500,2006,2006
03421191 77193 7990,1891,90,72,51,0,3627,2006,2006
03421193 79200 2490,1892,54,75,54,0,4569,2006,2006
03421200 24202 2690,1893,42,69,54,0,4300,2006,2006
02231046 44050 8252,1894,87,66,40,0,4330,1988,1988
02231050 82053 8652,1895,54,0,50,0,3490,1961,1995
02231053 86057 1070,1896,59,0,48,0,2650,1961,1995
02231057 10060 1470,1897,73,0,54,0,2946,1955,2004
02231060 14069 7970,1898,89,62,58,0,3720,1987,1987
02231072 38072 9570,1899,77,0,46,0,5187,1984,2006
02231072 95073 6370,1900,97,0,50,0,7120,1984,2020
02231073 63074 2170,1901,82,0,55,0,4937,1950,2014
02231074 21084 5070,1902,93,0,89,0,3250,1930,2018
02231084 50085 6070,1903,87,79,93,0,1520,1996,1996
02911137 54140 6597,1904,48,74,77,0,9950,1959,2008
02911140 65142 1697,1905,99,77,71,0,11313,2014,2014
02911142 16143 5797,1906,99,73,71,0,12462,2013,2013
02911143 57145 1997,1907,97,81,69,0,14622,2013,2013
02911145 19148 2197,1908,100,80,74,0,21250,2011,2011
02911147 21148 5797,1909,89,78,70,0,17270,2016,2016
02911148 57149 9597,1910,96,76,67,0,15858,2017,2017
02911149 11150 6797,1911,99,83,82,0,19700,2011,2011
02911150 67151 8797,1912,96,83,81,0,16966,2011,2011
02912000 00008 9336,1913,68,0,85,0,7600,1972,2007
03021231 30239 2106,1914,68,75,62,0,4750,1999,1999
03021231 92232 3006,1915,100,81,80,0,4050,2018,2018
03021239 21242 5606,1916,45,80,73,0,6016,1992,1992
03021242 56243 7606,1917,68,0,59,0,7512,1927,1990
03021243 76245 2957,1918,75,0,61,0,7850,1926,2003
03021245 29248 8857,1919,99,0,94,0,7044,1986,2022
